Roster Month/Year,Start,End,Block Total,Flight,Origin,City_Origin,Country_Origin,Latitude_Origin,Longitude_Origin,Destination,City_Destination,Country_Destination,Latitude_Destination,Longitude_Destination,Aircraft Type,Rank
Aug-2019,2019-08-22 02:12:00,2019-08-22 08:45:00,0 days 06:33:00.000000000,VS12,BOS,Boston,United States,42.36429977,-71.00520325,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Aug-2019,2019-08-25 13:56:00,2019-08-25 21:53:00,0 days 07:57:00.000000000,VS45,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CSS
Aug-2019,2019-08-26 21:58:00,2019-08-27 05:14:00,0 days 07:16:00.000000000,VS4,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Aug-2019,2019-08-30 14:42:00,2019-08-30 22:35:00,0 days 07:53:00.000000000,VS9,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CSS
Sep-2019,2019-09-01 01:52:00,2019-09-01 08:16:00,0 days 06:24:00.000000000,VS10,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CSS
Sep-2019,2019-09-06 10:46:00,2019-09-06 19:12:00,0 days 00:00:00.000000000,VS137,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,333,CSS
Sep-2019,2019-09-07 12:15:00,2019-09-07 18:51:00,0 days 06:36:00.000000000,VS26,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,346,CSS
Sep-2019,2019-09-12 12:30:00,2019-09-12 20:39:00,0 days 08:09:00.000000000,VS153,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,346,CSS
Sep-2019,2019-09-14 01:00:00,2019-09-14 08:27:00,0 days 07:27:00.000000000,VS46,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Sep-2019,2019-09-18 11:05:00,2019-09-18 18:31:00,0 days 07:26:00.000000000,VS605,LHR,London,United Kingdom,51.4706,-0.461941,JFK,New York,United States,40.63980103,-73.77890015,351,CSS
Sep-2019,2019-09-20 01:34:00,2019-09-20 08:35:00,0 days 07:01:00.000000000,VS112,JFK,New York,United States,40.63980103,-73.77890015,LHR,London,United Kingdom,51.4706,-0.461941,351,CSS
Sep-2019,2019-09-24 15:45:00,2019-09-24 20:50:00,0 days 00:00:00.000000000,BA167,LHR,London,United Kingdom,51.4706,-0.461941,TLV,Tel-aviv,Israel,32.011398315429695,34.88669967651367,,CSS
Sep-2019,2019-09-26 05:02:00,2019-09-26 10:37:00,0 days 05:35:00.000000000,VS454,TLV,Tel-aviv,Israel,32.011398315429695,34.88669967651367,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Oct-2019,2019-10-03 12:30:00,2019-10-03 17:16:00,0 days 04:46:00.000000000,VS453,LHR,London,United Kingdom,51.4706,-0.461941,TLV,Tel-aviv,Israel,32.011398315429695,34.88669967651367,333,CSS
Oct-2019,2019-10-05 04:14:00,2019-10-05 09:38:00,0 days 05:24:00.000000000,VS454,TLV,Tel-aviv,Israel,32.011398315429695,34.88669967651367,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Oct-2019,2019-10-10 10:26:00,2019-10-10 18:48:00,0 days 08:22:00.000000000,VS21,LHR,London,United Kingdom,51.4706,-0.461941,IAD,Washington,United States,38.94449997,-77.45580292,333,CSS
Oct-2019,2019-10-11 21:58:00,2019-10-12 05:28:00,0 days 07:30:00.000000000,VS22,IAD,Washington,United States,38.94449997,-77.45580292,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
Oct-2019,2019-10-15 11:36:00,2019-10-15 21:50:00,0 days 10:14:00.000000000,VS155,LHR,London,United Kingdom,51.4706,-0.461941,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,789,CSS
Oct-2019,2019-10-18 02:23:00,2019-10-18 12:01:00,0 days 09:38:00.000000000,VS156,LAS,Las Vegas,United States,36.08010101,-115.15200039999999,LHR,London,United Kingdom,51.4706,-0.461941,789,CSS
Oct-2019,2019-10-29 14:58:00,2019-10-29 19:41:00,0 days 04:43:00.000000000,VS453,LHR,London,United Kingdom,51.4706,-0.461941,TLV,Tel-aviv,Israel,32.011398315429695,34.88669967651367,333,CSS
Oct-2019,2019-10-31 04:58:00,2019-10-31 10:14:00,0 days 05:16:00.000000000,VS454,TLV,Tel-aviv,Israel,32.011398315429695,34.88669967651367,LHR,London,United Kingdom,51.4706,-0.461941,333,CSS
